Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;45 Toledo;45080 Illán de Vacas;De 75 a 79 años;1 de enero de 2020;0
Total;45 Toledo;45080 Illán de Vacas;De 80 a 84 años;1 de enero de 2020;0
Total;45 Toledo;45080 Illán de Vacas;De 85 a 89 años;1 de enero de 2020;0
Total;45 Toledo;45080 Illán de Vacas;De 90 a 94 años;1 de enero de 2020;0
Total;45 Toledo;45080 Illán de Vacas;De 95 a 99 años;1 de enero de 2020;0
Total;45 Toledo;45080 Illán de Vacas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45081 Illescas;Todas las edades;1 de enero de 2020;29.558
Total;45 Toledo;45081 Illescas;De 0 a 4 años;1 de enero de 2020;1.892
Total;45 Toledo;45081 Illescas;De 5 a 9 años;1 de enero de 2020;2.309
Total;45 Toledo;45081 Illescas;De 10 a 14 años;1 de enero de 2020;2.124
Total;45 Toledo;45081 Illescas;De 65 a 69 años;1 de enero de 2020;961
Total;45 Toledo;45081 Illescas;De 70 a 74 años;1 de enero de 2020;717
Total;45 Toledo;45081 Illescas;De 75 a 79 años;1 de enero de 2020;508
Total;45 Toledo;45081 Illescas;De 80 a 84 años;1 de enero de 2020;322
Total;45 Toledo;45081 Illescas;De 85 a 89 años;1 de enero de 2020;247
Total;45 Toledo;45081 Illescas;De 90 a 94 años;1 de enero de 2020;104
Total;45 Toledo;45081 Illescas;De 95 a 99 años;1 de enero de 2020;26
Total;45 Toledo;45081 Illescas;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45082 Lagartera;Todas las edades;1 de enero de 2020;1.354
Total;45 Toledo;45082 Lagartera;De 0 a 4 años;1 de enero de 2020;33
Total;45 Toledo;45082 Lagartera;De 5 a 9 años;1 de enero de 2020;53
Total;45 Toledo;45082 Lagartera;De 10 a 14 años;1 de enero de 2020;34
Total;45 Toledo;45082 Lagartera;De 65 a 69 años;1 de enero de 2020;120
Total;45 Toledo;45082 Lagartera;De 70 a 74 años;1 de enero de 2020;92
Total;45 Toledo;45082 Lagartera;De 75 a 79 años;1 de enero de 2020;77
Total;45 Toledo;45082 Lagartera;De 80 a 84 años;1 de enero de 2020;69
Total;45 Toledo;45082 Lagartera;De 85 a 89 años;1 de enero de 2020;66
Total;45 Toledo;45082 Lagartera;De 90 a 94 años;1 de enero de 2020;43
Total;45 Toledo;45082 Lagartera;De 95 a 99 años;1 de enero de 2020;10
Total;45 Toledo;45082 Lagartera;100 y más años;1 de enero de 2020;5
Total;45 Toledo;45083 Layos;Todas las edades;1 de enero de 2020;777
Total;45 Toledo;45083 Layos;De 0 a 4 años;1 de enero de 2020;32
Total;45 Toledo;45083 Layos;De 5 a 9 años;1 de enero de 2020;45
Total;45 Toledo;45083 Layos;De 10 a 14 años;1 de enero de 2020;54
Total;45 Toledo;45083 Layos;De 65 a 69 años;1 de enero de 2020;25
Total;45 Toledo;45083 Layos;De 70 a 74 años;1 de enero de 2020;27
Total;45 Toledo;45083 Layos;De 75 a 79 años;1 de enero de 2020;28
Total;45 Toledo;45083 Layos;De 80 a 84 años;1 de enero de 2020;18
Total;45 Toledo;45083 Layos;De 85 a 89 años;1 de enero de 2020;15
Total;45 Toledo;45083 Layos;De 90 a 94 años;1 de enero de 2020;12
Total;45 Toledo;45083 Layos;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45083 Layos;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45084 Lillo;Todas las edades;1 de enero de 2020;2.561
Total;45 Toledo;45084 Lillo;De 0 a 4 años;1 de enero de 2020;88
Total;45 Toledo;45084 Lillo;De 5 a 9 años;1 de enero de 2020;95
Total;45 Toledo;45084 Lillo;De 10 a 14 años;1 de enero de 2020;113
Total;45 Toledo;45084 Lillo;De 65 a 69 años;1 de enero de 2020;128
Total;45 Toledo;45084 Lillo;De 70 a 74 años;1 de enero de 2020;110
Total;45 Toledo;45084 Lillo;De 75 a 79 años;1 de enero de 2020;132
Total;45 Toledo;45084 Lillo;De 80 a 84 años;1 de enero de 2020;125
Total;45 Toledo;45084 Lillo;De 85 a 89 años;1 de enero de 2020;68
Total;45 Toledo;45084 Lillo;De 90 a 94 años;1 de enero de 2020;37
Total;45 Toledo;45084 Lillo;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45084 Lillo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45085 Lominchar;Todas las edades;1 de enero de 2020;2.475
Total;45 Toledo;45085 Lominchar;De 0 a 4 años;1 de enero de 2020;149
Total;45 Toledo;45085 Lominchar;De 5 a 9 años;1 de enero de 2020;157
Total;45 Toledo;45085 Lominchar;De 10 a 14 años;1 de enero de 2020;142
Total;45 Toledo;45085 Lominchar;De 65 a 69 años;1 de enero de 2020;96
Total;45 Toledo;45085 Lominchar;De 70 a 74 años;1 de enero de 2020;85
Total;45 Toledo;45085 Lominchar;De 75 a 79 años;1 de enero de 2020;60
Total;45 Toledo;45085 Lominchar;De 80 a 84 años;1 de enero de 2020;62
Total;45 Toledo;45085 Lominchar;De 85 a 89 años;1 de enero de 2020;39
Total;45 Toledo;45085 Lominchar;De 90 a 94 años;1 de enero de 2020;13
Total;45 Toledo;45085 Lominchar;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45085 Lominchar;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45086 Lucillos;Todas las edades;1 de enero de 2020;563
Total;45 Toledo;45086 Lucillos;De 0 a 4 años;1 de enero de 2020;17
Total;45 Toledo;45086 Lucillos;De 5 a 9 años;1 de enero de 2020;17
Total;45 Toledo;45086 Lucillos;De 10 a 14 años;1 de enero de 2020;27
Total;45 Toledo;45086 Lucillos;De 65 a 69 años;1 de enero de 2020;20
Total;45 Toledo;45086 Lucillos;De 70 a 74 años;1 de enero de 2020;28
Total;45 Toledo;45086 Lucillos;De 75 a 79 años;1 de enero de 2020;23
Total;45 Toledo;45086 Lucillos;De 80 a 84 años;1 de enero de 2020;34
Total;45 Toledo;45086 Lucillos;De 85 a 89 años;1 de enero de 2020;31
Total;45 Toledo;45086 Lucillos;De 90 a 94 años;1 de enero de 2020;8
Total;45 Toledo;45086 Lucillos;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45086 Lucillos;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45087 Madridejos;Todas las edades;1 de enero de 2020;10.334
Total;45 Toledo;45087 Madridejos;De 0 a 4 años;1 de enero de 2020;388
Total;45 Toledo;45087 Madridejos;De 5 a 9 años;1 de enero de 2020;499
Total;45 Toledo;45087 Madridejos;De 10 a 14 años;1 de enero de 2020;533
Total;45 Toledo;45087 Madridejos;De 65 a 69 años;1 de enero de 2020;502
Total;45 Toledo;45087 Madridejos;De 70 a 74 años;1 de enero de 2020;481
Total;45 Toledo;45087 Madridejos;De 75 a 79 años;1 de enero de 2020;516
Total;45 Toledo;45087 Madridejos;De 80 a 84 años;1 de enero de 2020;291
Total;45 Toledo;45087 Madridejos;De 85 a 89 años;1 de enero de 2020;275
Total;45 Toledo;45087 Madridejos;De 90 a 94 años;1 de enero de 2020;124
Total;45 Toledo;45087 Madridejos;De 95 a 99 años;1 de enero de 2020;30
Total;45 Toledo;45087 Madridejos;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45088 Magán;Todas las edades;1 de enero de 2020;3.731
Total;45 Toledo;45088 Magán;De 0 a 4 años;1 de enero de 2020;232
Total;45 Toledo;45088 Magán;De 5 a 9 años;1 de enero de 2020;274
Total;45 Toledo;45088 Magán;De 10 a 14 años;1 de enero de 2020;246
Total;45 Toledo;45088 Magán;De 65 a 69 años;1 de enero de 2020;100
Total;45 Toledo;45088 Magán;De 70 a 74 años;1 de enero de 2020;98
Total;45 Toledo;45088 Magán;De 75 a 79 años;1 de enero de 2020;69
Total;45 Toledo;45088 Magán;De 80 a 84 años;1 de enero de 2020;47
Total;45 Toledo;45088 Magán;De 85 a 89 años;1 de enero de 2020;42
Total;45 Toledo;45088 Magán;De 90 a 94 años;1 de enero de 2020;31
Total;45 Toledo;45088 Magán;De 95 a 99 años;1 de enero de 2020;10
Total;45 Toledo;45088 Magán;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45089 Malpica de Tajo;Todas las edades;1 de enero de 2020;1.680
Total;45 Toledo;45089 Malpica de Tajo;De 0 a 4 años;1 de enero de 2020;41
Total;45 Toledo;45089 Malpica de Tajo;De 5 a 9 años;1 de enero de 2020;61
Total;45 Toledo;45089 Malpica de Tajo;De 10 a 14 años;1 de enero de 2020;69
Total;45 Toledo;45089 Malpica de Tajo;De 65 a 69 años;1 de enero de 2020;105
Total;45 Toledo;45089 Malpica de Tajo;De 70 a 74 años;1 de enero de 2020;102
Total;45 Toledo;45089 Malpica de Tajo;De 75 a 79 años;1 de enero de 2020;77
Total;45 Toledo;45089 Malpica de Tajo;De 80 a 84 años;1 de enero de 2020;84
Total;45 Toledo;45089 Malpica de Tajo;De 85 a 89 años;1 de enero de 2020;66
Total;45 Toledo;45089 Malpica de Tajo;De 90 a 94 años;1 de enero de 2020;31
Total;45 Toledo;45089 Malpica de Tajo;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45089 Malpica de Tajo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45090 Manzaneque;Todas las edades;1 de enero de 2020;390
Total;45 Toledo;45090 Manzaneque;De 0 a 4 años;1 de enero de 2020;8
Total;45 Toledo;45090 Manzaneque;De 5 a 9 años;1 de enero de 2020;13
Total;45 Toledo;45090 Manzaneque;De 10 a 14 años;1 de enero de 2020;13
Total;45 Toledo;45090 Manzaneque;De 65 a 69 años;1 de enero de 2020;14
Total;45 Toledo;45090 Manzaneque;De 70 a 74 años;1 de enero de 2020;22
Total;45 Toledo;45090 Manzaneque;De 75 a 79 años;1 de enero de 2020;19
Total;45 Toledo;45090 Manzaneque;De 80 a 84 años;1 de enero de 2020;18
Total;45 Toledo;45090 Manzaneque;De 85 a 89 años;1 de enero de 2020;15
Total;45 Toledo;45090 Manzaneque;De 90 a 94 años;1 de enero de 2020;15
Total;45 Toledo;45090 Manzaneque;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45090 Manzaneque;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45091 Maqueda;Todas las edades;1 de enero de 2020;443
Total;45 Toledo;45091 Maqueda;De 0 a 4 años;1 de enero de 2020;4
Total;45 Toledo;45091 Maqueda;De 5 a 9 años;1 de enero de 2020;16
Total;45 Toledo;45091 Maqueda;De 10 a 14 años;1 de enero de 2020;18
Total;45 Toledo;45091 Maqueda;De 65 a 69 años;1 de enero de 2020;31
Total;45 Toledo;45091 Maqueda;De 70 a 74 años;1 de enero de 2020;29
Total;45 Toledo;45091 Maqueda;De 75 a 79 años;1 de enero de 2020;28
Total;45 Toledo;45091 Maqueda;De 80 a 84 años;1 de enero de 2020;22
Total;45 Toledo;45091 Maqueda;De 85 a 89 años;1 de enero de 2020;14
Total;45 Toledo;45091 Maqueda;De 90 a 94 años;1 de enero de 2020;17
Total;45 Toledo;45091 Maqueda;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45091 Maqueda;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45092 Marjaliza;Todas las edades;1 de enero de 2020;243
Total;45 Toledo;45092 Marjaliza;De 0 a 4 años;1 de enero de 2020;2
Total;45 Toledo;45092 Marjaliza;De 5 a 9 años;1 de enero de 2020;4
Total;45 Toledo;45092 Marjaliza;De 10 a 14 años;1 de enero de 2020;7
Total;45 Toledo;45092 Marjaliza;De 65 a 69 años;1 de enero de 2020;18
Total;45 Toledo;45092 Marjaliza;De 70 a 74 años;1 de enero de 2020;17
Total;45 Toledo;45092 Marjaliza;De 75 a 79 años;1 de enero de 2020;23
Total;45 Toledo;45092 Marjaliza;De 80 a 84 años;1 de enero de 2020;16
Total;45 Toledo;45092 Marjaliza;De 85 a 89 años;1 de enero de 2020;24
Total;45 Toledo;45092 Marjaliza;De 90 a 94 años;1 de enero de 2020;5
Total;45 Toledo;45092 Marjaliza;De 95 a 99 años;1 de enero de 2020;0
Total;45 Toledo;45092 Marjaliza;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45093 Marrupe;Todas las edades;1 de enero de 2020;149
Total;45 Toledo;45093 Marrupe;De 0 a 4 años;1 de enero de 2020;4
Total;45 Toledo;45093 Marrupe;De 5 a 9 años;1 de enero de 2020;2
Total;45 Toledo;45093 Marrupe;De 10 a 14 años;1 de enero de 2020;1
Total;45 Toledo;45093 Marrupe;De 65 a 69 años;1 de enero de 2020;11
Total;45 Toledo;45093 Marrupe;De 70 a 74 años;1 de enero de 2020;9
Total;45 Toledo;45093 Marrupe;De 75 a 79 años;1 de enero de 2020;13
Total;45 Toledo;45093 Marrupe;De 80 a 84 años;1 de enero de 2020;14
Total;45 Toledo;45093 Marrupe;De 85 a 89 años;1 de enero de 2020;11
Total;45 Toledo;45093 Marrupe;De 90 a 94 años;1 de enero de 2020;10
Total;45 Toledo;45093 Marrupe;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45093 Marrupe;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45094 Mascaraque;Todas las edades;1 de enero de 2020;425
Total;45 Toledo;45094 Mascaraque;De 0 a 4 años;1 de enero de 2020;10
Total;45 Toledo;45094 Mascaraque;De 5 a 9 años;1 de enero de 2020;16
Total;45 Toledo;45094 Mascaraque;De 10 a 14 años;1 de enero de 2020;14
Total;45 Toledo;45094 Mascaraque;De 65 a 69 años;1 de enero de 2020;36
Total;45 Toledo;45094 Mascaraque;De 70 a 74 años;1 de enero de 2020;21
Total;45 Toledo;45094 Mascaraque;De 75 a 79 años;1 de enero de 2020;28
Total;45 Toledo;45094 Mascaraque;De 80 a 84 años;1 de enero de 2020;16
Total;45 Toledo;45094 Mascaraque;De 85 a 89 años;1 de enero de 2020;19
Total;45 Toledo;45094 Mascaraque;De 90 a 94 años;1 de enero de 2020;11
Total;45 Toledo;45094 Mascaraque;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45094 Mascaraque;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45095 Mata, La;Todas las edades;1 de enero de 2020;817
Total;45 Toledo;45095 Mata, La;De 0 a 4 años;1 de enero de 2020;24
Total;45 Toledo;45095 Mata, La;De 5 a 9 años;1 de enero de 2020;23
Total;45 Toledo;45095 Mata, La;De 10 a 14 años;1 de enero de 2020;43
Total;45 Toledo;45095 Mata, La;De 65 a 69 años;1 de enero de 2020;52
Total;45 Toledo;45095 Mata, La;De 70 a 74 años;1 de enero de 2020;47
Total;45 Toledo;45095 Mata, La;De 75 a 79 años;1 de enero de 2020;29
Total;45 Toledo;45095 Mata, La;De 80 a 84 años;1 de enero de 2020;44
Total;45 Toledo;45095 Mata, La;De 85 a 89 años;1 de enero de 2020;44
Total;45 Toledo;45095 Mata, La;De 90 a 94 años;1 de enero de 2020;10
Total;45 Toledo;45095 Mata, La;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45095 Mata, La;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45096 Mazarambroz;Todas las edades;1 de enero de 2020;1.244
Total;45 Toledo;45096 Mazarambroz;De 0 a 4 años;1 de enero de 2020;43
Total;45 Toledo;45096 Mazarambroz;De 5 a 9 años;1 de enero de 2020;60
Total;45 Toledo;45096 Mazarambroz;De 10 a 14 años;1 de enero de 2020;69
Total;45 Toledo;45096 Mazarambroz;De 65 a 69 años;1 de enero de 2020;58
Total;45 Toledo;45096 Mazarambroz;De 70 a 74 años;1 de enero de 2020;53
Total;45 Toledo;45096 Mazarambroz;De 75 a 79 años;1 de enero de 2020;45
Total;45 Toledo;45096 Mazarambroz;De 80 a 84 años;1 de enero de 2020;38
Total;45 Toledo;45096 Mazarambroz;De 85 a 89 años;1 de enero de 2020;35
Total;45 Toledo;45096 Mazarambroz;De 90 a 94 años;1 de enero de 2020;22
Total;45 Toledo;45096 Mazarambroz;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45096 Mazarambroz;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45097 Mejorada;Todas las edades;1 de enero de 2020;1.261
Total;45 Toledo;45097 Mejorada;De 0 a 4 años;1 de enero de 2020;33
Total;45 Toledo;45097 Mejorada;De 5 a 9 años;1 de enero de 2020;59
Total;45 Toledo;45097 Mejorada;De 10 a 14 años;1 de enero de 2020;73
Total;45 Toledo;45097 Mejorada;De 65 a 69 años;1 de enero de 2020;57
Total;45 Toledo;45097 Mejorada;De 70 a 74 años;1 de enero de 2020;92
Total;45 Toledo;45097 Mejorada;De 75 a 79 años;1 de enero de 2020;75
Total;45 Toledo;45097 Mejorada;De 80 a 84 años;1 de enero de 2020;47
Total;45 Toledo;45097 Mejorada;De 85 a 89 años;1 de enero de 2020;43
Total;45 Toledo;45097 Mejorada;De 90 a 94 años;1 de enero de 2020;18
Total;45 Toledo;45097 Mejorada;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45097 Mejorada;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45098 Menasalbas;Todas las edades;1 de enero de 2020;2.600
Total;45 Toledo;45098 Menasalbas;De 0 a 4 años;1 de enero de 2020;75
Total;45 Toledo;45098 Menasalbas;De 5 a 9 años;1 de enero de 2020;81
Total;45 Toledo;45098 Menasalbas;De 10 a 14 años;1 de enero de 2020;122
Total;45 Toledo;45098 Menasalbas;De 65 a 69 años;1 de enero de 2020;147
Total;45 Toledo;45098 Menasalbas;De 70 a 74 años;1 de enero de 2020;136
Total;45 Toledo;45098 Menasalbas;De 75 a 79 años;1 de enero de 2020;148
Total;45 Toledo;45098 Menasalbas;De 80 a 84 años;1 de enero de 2020;135
Total;45 Toledo;45098 Menasalbas;De 85 a 89 años;1 de enero de 2020;108
Total;45 Toledo;45098 Menasalbas;De 90 a 94 años;1 de enero de 2020;56
Total;45 Toledo;45098 Menasalbas;De 95 a 99 años;1 de enero de 2020;22
Total;45 Toledo;45098 Menasalbas;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45099 Méntrida;Todas las edades;1 de enero de 2020;5.320
Total;45 Toledo;45099 Méntrida;De 0 a 4 años;1 de enero de 2020;256
Total;45 Toledo;45099 Méntrida;De 5 a 9 años;1 de enero de 2020;345
Total;45 Toledo;45099 Méntrida;De 10 a 14 años;1 de enero de 2020;444
Total;45 Toledo;45099 Méntrida;De 65 a 69 años;1 de enero de 2020;183
Total;45 Toledo;45099 Méntrida;De 70 a 74 años;1 de enero de 2020;148
Total;45 Toledo;45099 Méntrida;De 75 a 79 años;1 de enero de 2020;105
Total;45 Toledo;45099 Méntrida;De 80 a 84 años;1 de enero de 2020;73
Total;45 Toledo;45099 Méntrida;De 85 a 89 años;1 de enero de 2020;58
Total;45 Toledo;45099 Méntrida;De 90 a 94 años;1 de enero de 2020;35
Total;45 Toledo;45099 Méntrida;De 95 a 99 años;1 de enero de 2020;10
Total;45 Toledo;45099 Méntrida;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45100 Mesegar de Tajo;Todas las edades;1 de enero de 2020;215
Total;45 Toledo;45100 Mesegar de Tajo;De 0 a 4 años;1 de enero de 2020;4
Total;45 Toledo;45100 Mesegar de Tajo;De 5 a 9 años;1 de enero de 2020;8
Total;45 Toledo;45100 Mesegar de Tajo;De 10 a 14 años;1 de enero de 2020;9
Total;45 Toledo;45100 Mesegar de Tajo;De 65 a 69 años;1 de enero de 2020;4
Total;45 Toledo;45100 Mesegar de Tajo;De 70 a 74 años;1 de enero de 2020;17
Total;45 Toledo;45100 Mesegar de Tajo;De 75 a 79 años;1 de enero de 2020;11
Total;45 Toledo;45100 Mesegar de Tajo;De 80 a 84 años;1 de enero de 2020;20
Total;45 Toledo;45100 Mesegar de Tajo;De 85 a 89 años;1 de enero de 2020;11
Total;45 Toledo;45100 Mesegar de Tajo;De 90 a 94 años;1 de enero de 2020;5
Total;45 Toledo;45100 Mesegar de Tajo;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45100 Mesegar de Tajo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45101 Miguel Esteban;Todas las edades;1 de enero de 2020;4.788
Total;45 Toledo;45101 Miguel Esteban;De 0 a 4 años;1 de enero de 2020;194
Total;45 Toledo;45101 Miguel Esteban;De 5 a 9 años;1 de enero de 2020;180
Total;45 Toledo;45101 Miguel Esteban;De 10 a 14 años;1 de enero de 2020;221
Total;45 Toledo;45101 Miguel Esteban;De 65 a 69 años;1 de enero de 2020;221
Total;45 Toledo;45101 Miguel Esteban;De 70 a 74 años;1 de enero de 2020;248
Total;45 Toledo;45101 Miguel Esteban;De 75 a 79 años;1 de enero de 2020;243
Total;45 Toledo;45101 Miguel Esteban;De 80 a 84 años;1 de enero de 2020;133
Total;45 Toledo;45101 Miguel Esteban;De 85 a 89 años;1 de enero de 2020;99
Total;45 Toledo;45101 Miguel Esteban;De 90 a 94 años;1 de enero de 2020;49
Total;45 Toledo;45101 Miguel Esteban;De 95 a 99 años;1 de enero de 2020;10
Total;45 Toledo;45101 Miguel Esteban;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45102 Mocejón;Todas las edades;1 de enero de 2020;4.963
Total;45 Toledo;45102 Mocejón;De 0 a 4 años;1 de enero de 2020;263
Total;45 Toledo;45102 Mocejón;De 5 a 9 años;1 de enero de 2020;328
Total;45 Toledo;45102 Mocejón;De 10 a 14 años;1 de enero de 2020;301
Total;45 Toledo;45102 Mocejón;De 65 a 69 años;1 de enero de 2020;212
Total;45 Toledo;45102 Mocejón;De 70 a 74 años;1 de enero de 2020;201
Total;45 Toledo;45102 Mocejón;De 75 a 79 años;1 de enero de 2020;142
Total;45 Toledo;45102 Mocejón;De 80 a 84 años;1 de enero de 2020;97
Total;45 Toledo;45102 Mocejón;De 85 a 89 años;1 de enero de 2020;96
Total;45 Toledo;45102 Mocejón;De 90 a 94 años;1 de enero de 2020;39
Total;45 Toledo;45102 Mocejón;De 95 a 99 años;1 de enero de 2020;9
Total;45 Toledo;45102 Mocejón;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45103 Mohedas de la Jara;Todas las edades;1 de enero de 2020;400
Total;45 Toledo;45103 Mohedas de la Jara;De 0 a 4 años;1 de enero de 2020;12
Total;45 Toledo;45103 Mohedas de la Jara;De 5 a 9 años;1 de enero de 2020;15
Total;45 Toledo;45103 Mohedas de la Jara;De 10 a 14 años;1 de enero de 2020;11
Total;45 Toledo;45103 Mohedas de la Jara;De 65 a 69 años;1 de enero de 2020;32
Total;45 Toledo;45103 Mohedas de la Jara;De 70 a 74 años;1 de enero de 2020;26
Total;45 Toledo;45103 Mohedas de la Jara;De 75 a 79 años;1 de enero de 2020;36
Total;45 Toledo;45103 Mohedas de la Jara;De 80 a 84 años;1 de enero de 2020;33
Total;45 Toledo;45103 Mohedas de la Jara;De 85 a 89 años;1 de enero de 2020;27
Total;45 Toledo;45103 Mohedas de la Jara;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45103 Mohedas de la Jara;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45103 Mohedas de la Jara;100 y más años;1 de enero de 2020;0
