Municipio;Nacionalidad;Sexo;Destino;Total
19274 Torija;Total;Total;Otra comunidad autónoma;38
19274 Torija;Total;Total;Extranjero;7
19279 Torre del Burgo;Total;Total;Misma provincia;17
19279 Torre del Burgo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19279 Torre del Burgo;Total;Total;Otra comunidad autónoma;67
19279 Torre del Burgo;Total;Total;Extranjero;0
19277 Torrecuadrada de Molina;Total;Total;Misma provincia;1
19277 Torrecuadrada de Molina;Total;Total;Misma comunidad autónoma, distinta provincia;0
19277 Torrecuadrada de Molina;Total;Total;Otra comunidad autónoma;0
19277 Torrecuadrada de Molina;Total;Total;Extranjero;0
19278 Torrecuadradilla;Total;Total;Misma provincia;0
19278 Torrecuadradilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19278 Torrecuadradilla;Total;Total;Otra comunidad autónoma;1
19278 Torrecuadradilla;Total;Total;Extranjero;0
19280 Torrejón del Rey;Total;Total;Misma provincia;92
19280 Torrejón del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;15
19280 Torrejón del Rey;Total;Total;Otra comunidad autónoma;238
19280 Torrejón del Rey;Total;Total;Extranjero;16
19281 Torremocha de Jadraque;Total;Total;Misma provincia;0
19281 Torremocha de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19281 Torremocha de Jadraque;Total;Total;Otra comunidad autónoma;1
19281 Torremocha de Jadraque;Total;Total;Extranjero;0
19282 Torremocha del Campo;Total;Total;Misma provincia;1
19282 Torremocha del Campo;Total;Total;Misma comunidad autónoma, distinta provincia;1
19282 Torremocha del Campo;Total;Total;Otra comunidad autónoma;11
19282 Torremocha del Campo;Total;Total;Extranjero;0
19283 Torremocha del Pinar;Total;Total;Misma provincia;1
19283 Torremocha del Pinar;Total;Total;Misma comunidad autónoma, distinta provincia;0
19283 Torremocha del Pinar;Total;Total;Otra comunidad autónoma;0
19283 Torremocha del Pinar;Total;Total;Extranjero;0
19284 Torremochuela;Total;Total;Misma provincia;1
19284 Torremochuela;Total;Total;Misma comunidad autónoma, distinta provincia;0
19284 Torremochuela;Total;Total;Otra comunidad autónoma;0
19284 Torremochuela;Total;Total;Extranjero;0
19285 Torrubia;Total;Total;Misma provincia;0
19285 Torrubia;Total;Total;Misma comunidad autónoma, distinta provincia;0
19285 Torrubia;Total;Total;Otra comunidad autónoma;0
19285 Torrubia;Total;Total;Extranjero;0
19286 Tórtola de Henares;Total;Total;Misma provincia;42
19286 Tórtola de Henares;Total;Total;Misma comunidad autónoma, distinta provincia;0
19286 Tórtola de Henares;Total;Total;Otra comunidad autónoma;16
19286 Tórtola de Henares;Total;Total;Extranjero;2
19287 Tortuera;Total;Total;Misma provincia;2
19287 Tortuera;Total;Total;Misma comunidad autónoma, distinta provincia;2
19287 Tortuera;Total;Total;Otra comunidad autónoma;10
19287 Tortuera;Total;Total;Extranjero;0
19288 Tortuero;Total;Total;Misma provincia;0
19288 Tortuero;Total;Total;Misma comunidad autónoma, distinta provincia;0
19288 Tortuero;Total;Total;Otra comunidad autónoma;0
19288 Tortuero;Total;Total;Extranjero;0
19289 Traíd;Total;Total;Misma provincia;1
19289 Traíd;Total;Total;Misma comunidad autónoma, distinta provincia;0
19289 Traíd;Total;Total;Otra comunidad autónoma;3
19289 Traíd;Total;Total;Extranjero;0
19290 Trijueque;Total;Total;Misma provincia;25
19290 Trijueque;Total;Total;Misma comunidad autónoma, distinta provincia;7
19290 Trijueque;Total;Total;Otra comunidad autónoma;46
19290 Trijueque;Total;Total;Extranjero;2
19291 Trillo;Total;Total;Misma provincia;13
19291 Trillo;Total;Total;Misma comunidad autónoma, distinta provincia;1
19291 Trillo;Total;Total;Otra comunidad autónoma;24
19291 Trillo;Total;Total;Extranjero;1
19293 Uceda;Total;Total;Misma provincia;35
19293 Uceda;Total;Total;Misma comunidad autónoma, distinta provincia;6
19293 Uceda;Total;Total;Otra comunidad autónoma;140
19293 Uceda;Total;Total;Extranjero;13
19294 Ujados;Total;Total;Misma provincia;0
19294 Ujados;Total;Total;Misma comunidad autónoma, distinta provincia;0
19294 Ujados;Total;Total;Otra comunidad autónoma;1
19294 Ujados;Total;Total;Extranjero;0
19296 Utande;Total;Total;Misma provincia;6
19296 Utande;Total;Total;Misma comunidad autónoma, distinta provincia;0
19296 Utande;Total;Total;Otra comunidad autónoma;0
19296 Utande;Total;Total;Extranjero;0
19297 Valdarachas;Total;Total;Misma provincia;0
19297 Valdarachas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19297 Valdarachas;Total;Total;Otra comunidad autónoma;0
19297 Valdarachas;Total;Total;Extranjero;0
19298 Valdearenas;Total;Total;Misma provincia;4
19298 Valdearenas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19298 Valdearenas;Total;Total;Otra comunidad autónoma;2
19298 Valdearenas;Total;Total;Extranjero;0
19299 Valdeavellano;Total;Total;Misma provincia;3
19299 Valdeavellano;Total;Total;Misma comunidad autónoma, distinta provincia;0
19299 Valdeavellano;Total;Total;Otra comunidad autónoma;2
19299 Valdeavellano;Total;Total;Extranjero;0
19300 Valdeaveruelo;Total;Total;Misma provincia;50
19300 Valdeaveruelo;Total;Total;Misma comunidad autónoma, distinta provincia;2
19300 Valdeaveruelo;Total;Total;Otra comunidad autónoma;32
19300 Valdeaveruelo;Total;Total;Extranjero;4
19301 Valdeconcha;Total;Total;Misma provincia;1
19301 Valdeconcha;Total;Total;Misma comunidad autónoma, distinta provincia;0
19301 Valdeconcha;Total;Total;Otra comunidad autónoma;0
19301 Valdeconcha;Total;Total;Extranjero;0
19302 Valdegrudas;Total;Total;Misma provincia;4
19302 Valdegrudas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19302 Valdegrudas;Total;Total;Otra comunidad autónoma;0
19302 Valdegrudas;Total;Total;Extranjero;0
19303 Valdelcubo;Total;Total;Misma provincia;2
19303 Valdelcubo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19303 Valdelcubo;Total;Total;Otra comunidad autónoma;1
19303 Valdelcubo;Total;Total;Extranjero;0
19304 Valdenuño Fernández;Total;Total;Misma provincia;3
19304 Valdenuño Fernández;Total;Total;Misma comunidad autónoma, distinta provincia;0
19304 Valdenuño Fernández;Total;Total;Otra comunidad autónoma;6
19304 Valdenuño Fernández;Total;Total;Extranjero;0
19305 Valdepeñas de la Sierra;Total;Total;Misma provincia;6
19305 Valdepeñas de la Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;1
19305 Valdepeñas de la Sierra;Total;Total;Otra comunidad autónoma;4
19305 Valdepeñas de la Sierra;Total;Total;Extranjero;1
19306 Valderrebollo;Total;Total;Misma provincia;1
19306 Valderrebollo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19306 Valderrebollo;Total;Total;Otra comunidad autónoma;2
19306 Valderrebollo;Total;Total;Extranjero;0
19307 Valdesotos;Total;Total;Misma provincia;1
19307 Valdesotos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19307 Valdesotos;Total;Total;Otra comunidad autónoma;0
19307 Valdesotos;Total;Total;Extranjero;0
19308 Valfermoso de Tajuña;Total;Total;Misma provincia;4
19308 Valfermoso de Tajuña;Total;Total;Misma comunidad autónoma, distinta provincia;0
19308 Valfermoso de Tajuña;Total;Total;Otra comunidad autónoma;1
19308 Valfermoso de Tajuña;Total;Total;Extranjero;0
19309 Valhermoso;Total;Total;Misma provincia;0
19309 Valhermoso;Total;Total;Misma comunidad autónoma, distinta provincia;0
19309 Valhermoso;Total;Total;Otra comunidad autónoma;0
19309 Valhermoso;Total;Total;Extranjero;0
19310 Valtablado del Río;Total;Total;Misma provincia;0
19310 Valtablado del Río;Total;Total;Misma comunidad autónoma, distinta provincia;0
19310 Valtablado del Río;Total;Total;Otra comunidad autónoma;0
19310 Valtablado del Río;Total;Total;Extranjero;0
19311 Valverde de los Arroyos;Total;Total;Misma provincia;2
19311 Valverde de los Arroyos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19311 Valverde de los Arroyos;Total;Total;Otra comunidad autónoma;0
19311 Valverde de los Arroyos;Total;Total;Extranjero;0
19314 Viana de Jadraque;Total;Total;Misma provincia;0
19314 Viana de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19314 Viana de Jadraque;Total;Total;Otra comunidad autónoma;3
19314 Viana de Jadraque;Total;Total;Extranjero;0
19317 Villanueva de Alcorón;Total;Total;Misma provincia;7
19317 Villanueva de Alcorón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19317 Villanueva de Alcorón;Total;Total;Otra comunidad autónoma;1
19317 Villanueva de Alcorón;Total;Total;Extranjero;0
19318 Villanueva de Argecilla;Total;Total;Misma provincia;1
19318 Villanueva de Argecilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19318 Villanueva de Argecilla;Total;Total;Otra comunidad autónoma;0
19318 Villanueva de Argecilla;Total;Total;Extranjero;0
19319 Villanueva de la Torre;Total;Total;Misma provincia;144
19319 Villanueva de la Torre;Total;Total;Misma comunidad autónoma, distinta provincia;4
19319 Villanueva de la Torre;Total;Total;Otra comunidad autónoma;174
19319 Villanueva de la Torre;Total;Total;Extranjero;32
19321 Villares de Jadraque;Total;Total;Misma provincia;0
19321 Villares de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19321 Villares de Jadraque;Total;Total;Otra comunidad autónoma;0
19321 Villares de Jadraque;Total;Total;Extranjero;0
19322 Villaseca de Henares;Total;Total;Misma provincia;0
19322 Villaseca de Henares;Total;Total;Misma comunidad autónoma, distinta provincia;0
19322 Villaseca de Henares;Total;Total;Otra comunidad autónoma;0
19322 Villaseca de Henares;Total;Total;Extranjero;0
19323 Villaseca de Uceda;Total;Total;Misma provincia;1
19323 Villaseca de Uceda;Total;Total;Misma comunidad autónoma, distinta provincia;0
19323 Villaseca de Uceda;Total;Total;Otra comunidad autónoma;0
19323 Villaseca de Uceda;Total;Total;Extranjero;0
19324 Villel de Mesa;Total;Total;Misma provincia;1
19324 Villel de Mesa;Total;Total;Misma comunidad autónoma, distinta provincia;0
19324 Villel de Mesa;Total;Total;Otra comunidad autónoma;2
19324 Villel de Mesa;Total;Total;Extranjero;0
19325 Viñuelas;Total;Total;Misma provincia;0
19325 Viñuelas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19325 Viñuelas;Total;Total;Otra comunidad autónoma;0
19325 Viñuelas;Total;Total;Extranjero;0
19326 Yebes;Total;Total;Misma provincia;177
19326 Yebes;Total;Total;Misma comunidad autónoma, distinta provincia;18
19326 Yebes;Total;Total;Otra comunidad autónoma;143
19326 Yebes;Total;Total;Extranjero;44
19327 Yebra;Total;Total;Misma provincia;6
19327 Yebra;Total;Total;Misma comunidad autónoma, distinta provincia;0
19327 Yebra;Total;Total;Otra comunidad autónoma;22
19327 Yebra;Total;Total;Extranjero;0
19329 Yélamos de Abajo;Total;Total;Misma provincia;2
19329 Yélamos de Abajo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19329 Yélamos de Abajo;Total;Total;Otra comunidad autónoma;2
19329 Yélamos de Abajo;Total;Total;Extranjero;0
19330 Yélamos de Arriba;Total;Total;Misma provincia;1
19330 Yélamos de Arriba;Total;Total;Misma comunidad autónoma, distinta provincia;0
19330 Yélamos de Arriba;Total;Total;Otra comunidad autónoma;0
19330 Yélamos de Arriba;Total;Total;Extranjero;0
19331 Yunquera de Henares;Total;Total;Misma provincia;130
19331 Yunquera de Henares;Total;Total;Misma comunidad autónoma, distinta provincia;7
19331 Yunquera de Henares;Total;Total;Otra comunidad autónoma;104
19331 Yunquera de Henares;Total;Total;Extranjero;19
19332 Yunta, La;Total;Total;Misma provincia;0
19332 Yunta, La;Total;Total;Misma comunidad autónoma, distinta provincia;0
19332 Yunta, La;Total;Total;Otra comunidad autónoma;1
19332 Yunta, La;Total;Total;Extranjero;1
19333 Zaorejas;Total;Total;Misma provincia;1
19333 Zaorejas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19333 Zaorejas;Total;Total;Otra comunidad autónoma;2
19333 Zaorejas;Total;Total;Extranjero;0
19334 Zarzuela de Jadraque;Total;Total;Misma provincia;0
19334 Zarzuela de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19334 Zarzuela de Jadraque;Total;Total;Otra comunidad autónoma;0
19334 Zarzuela de Jadraque;Total;Total;Extranjero;0
19335 Zorita de los Canes;Total;Total;Misma provincia;7
19335 Zorita de los Canes;Total;Total;Misma comunidad autónoma, distinta provincia;0
19335 Zorita de los Canes;Total;Total;Otra comunidad autónoma;3
19335 Zorita de los Canes;Total;Total;Extranjero;0
