Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2014;4.148
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2013;4.096
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2012;4.164
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2011;4.051
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2010;4.024
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2022;555
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2021;556
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2020;583
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2019;583
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2018;589
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2017;594
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2016;628
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2015;628
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2014;624
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2013;650
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2012;682
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2011;703
02 Albacete;02080 Villapalacios;Todas las edades;Total;1 de enero de 2010;706
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2022;24.886
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2021;24.978
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2020;25.116
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2019;25.184
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2018;25.241
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2017;25.317
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2016;25.589
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2015;25.989
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2014;26.419
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2013;26.513
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2012;26.583
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2011;26.485
02 Albacete;02081 Villarrobledo;Todas las edades;Total;1 de enero de 2010;26.686
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2022;106
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2021;108
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2020;109
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2019;109
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2018;95
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2017;107
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2016;110
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2015;115
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2014;112
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2013;119
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2012;135
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2011;136
02 Albacete;02082 Villatoya;Todas las edades;Total;1 de enero de 2010;135
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2022;202
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2021;214
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2020;220
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2019;224
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2018;226
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2017;219
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2016;234
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2015;238
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2014;249
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2013;264
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2012;268
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2011;274
02 Albacete;02083 Villavaliente;Todas las edades;Total;1 de enero de 2010;269
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2022;321
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2021;333
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2020;325
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2019;338
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2018;340
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2017;349
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2016;359
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2015;373
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2014;381
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2013;402
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2012;404
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2011;417
02 Albacete;02084 Villaverde de Guadalimar;Todas las edades;Total;1 de enero de 2010;425
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2022;335
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2021;328
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2020;329
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2019;337
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2018;340
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2017;338
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2016;337
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2015;300
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2014;310
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2013;302
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2012;356
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2011;379
02 Albacete;02085 Viveros;Todas las edades;Total;1 de enero de 2010;385
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2022;2.495
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2021;2.567
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2020;2.614
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2019;2.657
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2018;2.674
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2017;2.742
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2016;2.818
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2015;2.869
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2014;2.964
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2013;3.052
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2012;3.157
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2011;3.268
02 Albacete;02086 Yeste;Todas las edades;Total;1 de enero de 2010;3.331
