Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;16 Cuenca;16027 Barajas de Melo;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16027 Barajas de Melo;100 y más años;1 de enero de 2020;2
Total;16 Cuenca;16029 Barchín del Hoyo;Todas las edades;1 de enero de 2020;95
Total;16 Cuenca;16029 Barchín del Hoyo;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16029 Barchín del Hoyo;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16029 Barchín del Hoyo;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16029 Barchín del Hoyo;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16029 Barchín del Hoyo;De 70 a 74 años;1 de enero de 2020;11
Total;16 Cuenca;16029 Barchín del Hoyo;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16029 Barchín del Hoyo;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16029 Barchín del Hoyo;De 85 a 89 años;1 de enero de 2020;6
Total;16 Cuenca;16029 Barchín del Hoyo;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16029 Barchín del Hoyo;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16029 Barchín del Hoyo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;Todas las edades;1 de enero de 2020;23
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 65 a 69 años;1 de enero de 2020;1
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 70 a 74 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 80 a 84 años;1 de enero de 2020;1
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16030 Bascuñana de San Pedro;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16031 Beamud;Todas las edades;1 de enero de 2020;39
Total;16 Cuenca;16031 Beamud;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16031 Beamud;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16031 Beamud;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16031 Beamud;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16031 Beamud;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16031 Beamud;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16031 Beamud;De 80 a 84 años;1 de enero de 2020;3
Total;16 Cuenca;16031 Beamud;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16031 Beamud;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16031 Beamud;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16031 Beamud;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16032 Belinchón;Todas las edades;1 de enero de 2020;352
Total;16 Cuenca;16032 Belinchón;De 0 a 4 años;1 de enero de 2020;10
Total;16 Cuenca;16032 Belinchón;De 5 a 9 años;1 de enero de 2020;15
Total;16 Cuenca;16032 Belinchón;De 10 a 14 años;1 de enero de 2020;14
Total;16 Cuenca;16032 Belinchón;De 65 a 69 años;1 de enero de 2020;17
Total;16 Cuenca;16032 Belinchón;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16032 Belinchón;De 75 a 79 años;1 de enero de 2020;30
Total;16 Cuenca;16032 Belinchón;De 80 a 84 años;1 de enero de 2020;15
Total;16 Cuenca;16032 Belinchón;De 85 a 89 años;1 de enero de 2020;17
Total;16 Cuenca;16032 Belinchón;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16032 Belinchón;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16032 Belinchón;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16033 Belmonte;Todas las edades;1 de enero de 2020;1.870
Total;16 Cuenca;16033 Belmonte;De 0 a 4 años;1 de enero de 2020;39
Total;16 Cuenca;16033 Belmonte;De 5 a 9 años;1 de enero de 2020;46
Total;16 Cuenca;16033 Belmonte;De 10 a 14 años;1 de enero de 2020;68
Total;16 Cuenca;16033 Belmonte;De 65 a 69 años;1 de enero de 2020;115
Total;16 Cuenca;16033 Belmonte;De 70 a 74 años;1 de enero de 2020;100
Total;16 Cuenca;16033 Belmonte;De 75 a 79 años;1 de enero de 2020;85
Total;16 Cuenca;16033 Belmonte;De 80 a 84 años;1 de enero de 2020;90
Total;16 Cuenca;16033 Belmonte;De 85 a 89 años;1 de enero de 2020;89
Total;16 Cuenca;16033 Belmonte;De 90 a 94 años;1 de enero de 2020;51
Total;16 Cuenca;16033 Belmonte;De 95 a 99 años;1 de enero de 2020;12
Total;16 Cuenca;16033 Belmonte;100 y más años;1 de enero de 2020;2
Total;16 Cuenca;16034 Belmontejo;Todas las edades;1 de enero de 2020;154
Total;16 Cuenca;16034 Belmontejo;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16034 Belmontejo;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16034 Belmontejo;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16034 Belmontejo;De 65 a 69 años;1 de enero de 2020;14
Total;16 Cuenca;16034 Belmontejo;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16034 Belmontejo;De 75 a 79 años;1 de enero de 2020;13
Total;16 Cuenca;16034 Belmontejo;De 80 a 84 años;1 de enero de 2020;11
Total;16 Cuenca;16034 Belmontejo;De 85 a 89 años;1 de enero de 2020;13
Total;16 Cuenca;16034 Belmontejo;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16034 Belmontejo;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16034 Belmontejo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16035 Beteta;Todas las edades;1 de enero de 2020;236
Total;16 Cuenca;16035 Beteta;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16035 Beteta;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16035 Beteta;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16035 Beteta;De 65 a 69 años;1 de enero de 2020;17
Total;16 Cuenca;16035 Beteta;De 70 a 74 años;1 de enero de 2020;18
Total;16 Cuenca;16035 Beteta;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16035 Beteta;De 80 a 84 años;1 de enero de 2020;8
Total;16 Cuenca;16035 Beteta;De 85 a 89 años;1 de enero de 2020;14
Total;16 Cuenca;16035 Beteta;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16035 Beteta;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16035 Beteta;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16036 Boniches;Todas las edades;1 de enero de 2020;139
Total;16 Cuenca;16036 Boniches;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16036 Boniches;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16036 Boniches;De 10 a 14 años;1 de enero de 2020;9
Total;16 Cuenca;16036 Boniches;De 65 a 69 años;1 de enero de 2020;9
Total;16 Cuenca;16036 Boniches;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16036 Boniches;De 75 a 79 años;1 de enero de 2020;14
Total;16 Cuenca;16036 Boniches;De 80 a 84 años;1 de enero de 2020;9
Total;16 Cuenca;16036 Boniches;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16036 Boniches;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16036 Boniches;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16036 Boniches;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16038 Buciegas;Todas las edades;1 de enero de 2020;32
Total;16 Cuenca;16038 Buciegas;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16038 Buciegas;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16038 Buciegas;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16038 Buciegas;De 65 a 69 años;1 de enero de 2020;2
Total;16 Cuenca;16038 Buciegas;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16038 Buciegas;De 75 a 79 años;1 de enero de 2020;1
Total;16 Cuenca;16038 Buciegas;De 80 a 84 años;1 de enero de 2020;3
Total;16 Cuenca;16038 Buciegas;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16038 Buciegas;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16038 Buciegas;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16038 Buciegas;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16039 Buenache de Alarcón;Todas las edades;1 de enero de 2020;463
Total;16 Cuenca;16039 Buenache de Alarcón;De 0 a 4 años;1 de enero de 2020;12
Total;16 Cuenca;16039 Buenache de Alarcón;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16039 Buenache de Alarcón;De 10 a 14 años;1 de enero de 2020;14
Total;16 Cuenca;16039 Buenache de Alarcón;De 65 a 69 años;1 de enero de 2020;22
Total;16 Cuenca;16039 Buenache de Alarcón;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16039 Buenache de Alarcón;De 75 a 79 años;1 de enero de 2020;27
Total;16 Cuenca;16039 Buenache de Alarcón;De 80 a 84 años;1 de enero de 2020;23
Total;16 Cuenca;16039 Buenache de Alarcón;De 85 a 89 años;1 de enero de 2020;26
Total;16 Cuenca;16039 Buenache de Alarcón;De 90 a 94 años;1 de enero de 2020;25
Total;16 Cuenca;16039 Buenache de Alarcón;De 95 a 99 años;1 de enero de 2020;10
Total;16 Cuenca;16039 Buenache de Alarcón;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16040 Buenache de la Sierra;Todas las edades;1 de enero de 2020;105
Total;16 Cuenca;16040 Buenache de la Sierra;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16040 Buenache de la Sierra;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16040 Buenache de la Sierra;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16040 Buenache de la Sierra;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16040 Buenache de la Sierra;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16040 Buenache de la Sierra;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16040 Buenache de la Sierra;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16040 Buenache de la Sierra;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16040 Buenache de la Sierra;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16040 Buenache de la Sierra;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16040 Buenache de la Sierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16041 Buendía;Todas las edades;1 de enero de 2020;408
Total;16 Cuenca;16041 Buendía;De 0 a 4 años;1 de enero de 2020;11
Total;16 Cuenca;16041 Buendía;De 5 a 9 años;1 de enero de 2020;14
Total;16 Cuenca;16041 Buendía;De 10 a 14 años;1 de enero de 2020;9
Total;16 Cuenca;16041 Buendía;De 65 a 69 años;1 de enero de 2020;30
Total;16 Cuenca;16041 Buendía;De 70 a 74 años;1 de enero de 2020;22
Total;16 Cuenca;16041 Buendía;De 75 a 79 años;1 de enero de 2020;19
Total;16 Cuenca;16041 Buendía;De 80 a 84 años;1 de enero de 2020;20
Total;16 Cuenca;16041 Buendía;De 85 a 89 años;1 de enero de 2020;24
Total;16 Cuenca;16041 Buendía;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16041 Buendía;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16041 Buendía;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16042 Campillo de Altobuey;Todas las edades;1 de enero de 2020;1.265
Total;16 Cuenca;16042 Campillo de Altobuey;De 0 a 4 años;1 de enero de 2020;33
Total;16 Cuenca;16042 Campillo de Altobuey;De 5 a 9 años;1 de enero de 2020;43
Total;16 Cuenca;16042 Campillo de Altobuey;De 10 a 14 años;1 de enero de 2020;36
Total;16 Cuenca;16042 Campillo de Altobuey;De 65 a 69 años;1 de enero de 2020;59
Total;16 Cuenca;16042 Campillo de Altobuey;De 70 a 74 años;1 de enero de 2020;64
Total;16 Cuenca;16042 Campillo de Altobuey;De 75 a 79 años;1 de enero de 2020;75
Total;16 Cuenca;16042 Campillo de Altobuey;De 80 a 84 años;1 de enero de 2020;79
Total;16 Cuenca;16042 Campillo de Altobuey;De 85 a 89 años;1 de enero de 2020;57
Total;16 Cuenca;16042 Campillo de Altobuey;De 90 a 94 años;1 de enero de 2020;25
Total;16 Cuenca;16042 Campillo de Altobuey;De 95 a 99 años;1 de enero de 2020;5
Total;16 Cuenca;16042 Campillo de Altobuey;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16043 Campillos-Paravientos;Todas las edades;1 de enero de 2020;104
Total;16 Cuenca;16043 Campillos-Paravientos;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16043 Campillos-Paravientos;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16043 Campillos-Paravientos;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16043 Campillos-Paravientos;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16043 Campillos-Paravientos;De 70 a 74 años;1 de enero de 2020;4
Total;16 Cuenca;16043 Campillos-Paravientos;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16043 Campillos-Paravientos;De 80 a 84 años;1 de enero de 2020;10
Total;16 Cuenca;16043 Campillos-Paravientos;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16043 Campillos-Paravientos;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16043 Campillos-Paravientos;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16043 Campillos-Paravientos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16044 Campillos-Sierra;Todas las edades;1 de enero de 2020;38
Total;16 Cuenca;16044 Campillos-Sierra;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16044 Campillos-Sierra;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16044 Campillos-Sierra;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16044 Campillos-Sierra;De 65 a 69 años;1 de enero de 2020;2
Total;16 Cuenca;16044 Campillos-Sierra;De 70 a 74 años;1 de enero de 2020;4
Total;16 Cuenca;16044 Campillos-Sierra;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16044 Campillos-Sierra;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16044 Campillos-Sierra;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16044 Campillos-Sierra;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16044 Campillos-Sierra;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16044 Campillos-Sierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16901 Campos del Paraíso;Todas las edades;1 de enero de 2020;718
Total;16 Cuenca;16901 Campos del Paraíso;De 0 a 4 años;1 de enero de 2020;11
Total;16 Cuenca;16901 Campos del Paraíso;De 5 a 9 años;1 de enero de 2020;20
Total;16 Cuenca;16901 Campos del Paraíso;De 10 a 14 años;1 de enero de 2020;20
Total;16 Cuenca;16901 Campos del Paraíso;De 65 a 69 años;1 de enero de 2020;41
Total;16 Cuenca;16901 Campos del Paraíso;De 70 a 74 años;1 de enero de 2020;43
Total;16 Cuenca;16901 Campos del Paraíso;De 75 a 79 años;1 de enero de 2020;54
Total;16 Cuenca;16901 Campos del Paraíso;De 80 a 84 años;1 de enero de 2020;45
Total;16 Cuenca;16901 Campos del Paraíso;De 85 a 89 años;1 de enero de 2020;68
Total;16 Cuenca;16901 Campos del Paraíso;De 90 a 94 años;1 de enero de 2020;25
Total;16 Cuenca;16901 Campos del Paraíso;De 95 a 99 años;1 de enero de 2020;12
Total;16 Cuenca;16901 Campos del Paraíso;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16045 Canalejas del Arroyo;Todas las edades;1 de enero de 2020;177
Total;16 Cuenca;16045 Canalejas del Arroyo;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16045 Canalejas del Arroyo;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16045 Canalejas del Arroyo;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16045 Canalejas del Arroyo;De 65 a 69 años;1 de enero de 2020;2
Total;16 Cuenca;16045 Canalejas del Arroyo;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16045 Canalejas del Arroyo;De 75 a 79 años;1 de enero de 2020;15
Total;16 Cuenca;16045 Canalejas del Arroyo;De 80 a 84 años;1 de enero de 2020;16
Total;16 Cuenca;16045 Canalejas del Arroyo;De 85 a 89 años;1 de enero de 2020;28
Total;16 Cuenca;16045 Canalejas del Arroyo;De 90 a 94 años;1 de enero de 2020;11
Total;16 Cuenca;16045 Canalejas del Arroyo;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16045 Canalejas del Arroyo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16046 Cañada del Hoyo;Todas las edades;1 de enero de 2020;232
Total;16 Cuenca;16046 Cañada del Hoyo;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16046 Cañada del Hoyo;De 5 a 9 años;1 de enero de 2020;6
Total;16 Cuenca;16046 Cañada del Hoyo;De 10 a 14 años;1 de enero de 2020;8
Total;16 Cuenca;16046 Cañada del Hoyo;De 65 a 69 años;1 de enero de 2020;21
Total;16 Cuenca;16046 Cañada del Hoyo;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16046 Cañada del Hoyo;De 75 a 79 años;1 de enero de 2020;21
Total;16 Cuenca;16046 Cañada del Hoyo;De 80 a 84 años;1 de enero de 2020;12
Total;16 Cuenca;16046 Cañada del Hoyo;De 85 a 89 años;1 de enero de 2020;15
Total;16 Cuenca;16046 Cañada del Hoyo;De 90 a 94 años;1 de enero de 2020;6
Total;16 Cuenca;16046 Cañada del Hoyo;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16046 Cañada del Hoyo;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16047 Cañada Juncosa;Todas las edades;1 de enero de 2020;243
Total;16 Cuenca;16047 Cañada Juncosa;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16047 Cañada Juncosa;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16047 Cañada Juncosa;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16047 Cañada Juncosa;De 65 a 69 años;1 de enero de 2020;13
Total;16 Cuenca;16047 Cañada Juncosa;De 70 a 74 años;1 de enero de 2020;10
Total;16 Cuenca;16047 Cañada Juncosa;De 75 a 79 años;1 de enero de 2020;18
Total;16 Cuenca;16047 Cañada Juncosa;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16047 Cañada Juncosa;De 85 a 89 años;1 de enero de 2020;14
Total;16 Cuenca;16047 Cañada Juncosa;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16047 Cañada Juncosa;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16047 Cañada Juncosa;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16048 Cañamares;Todas las edades;1 de enero de 2020;457
Total;16 Cuenca;16048 Cañamares;De 0 a 4 años;1 de enero de 2020;16
Total;16 Cuenca;16048 Cañamares;De 5 a 9 años;1 de enero de 2020;12
Total;16 Cuenca;16048 Cañamares;De 10 a 14 años;1 de enero de 2020;16
Total;16 Cuenca;16048 Cañamares;De 65 a 69 años;1 de enero de 2020;33
Total;16 Cuenca;16048 Cañamares;De 70 a 74 años;1 de enero de 2020;22
Total;16 Cuenca;16048 Cañamares;De 75 a 79 años;1 de enero de 2020;26
Total;16 Cuenca;16048 Cañamares;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16048 Cañamares;De 85 a 89 años;1 de enero de 2020;18
Total;16 Cuenca;16048 Cañamares;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16048 Cañamares;De 95 a 99 años;1 de enero de 2020;5
Total;16 Cuenca;16048 Cañamares;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16049 Cañavate, El;Todas las edades;1 de enero de 2020;132
Total;16 Cuenca;16049 Cañavate, El;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16049 Cañavate, El;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16049 Cañavate, El;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16049 Cañavate, El;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16049 Cañavate, El;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16049 Cañavate, El;De 75 a 79 años;1 de enero de 2020;14
Total;16 Cuenca;16049 Cañavate, El;De 80 a 84 años;1 de enero de 2020;13
Total;16 Cuenca;16049 Cañavate, El;De 85 a 89 años;1 de enero de 2020;11
Total;16 Cuenca;16049 Cañavate, El;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16049 Cañavate, El;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16049 Cañavate, El;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16050 Cañaveras;Todas las edades;1 de enero de 2020;247
Total;16 Cuenca;16050 Cañaveras;De 0 a 4 años;1 de enero de 2020;7
Total;16 Cuenca;16050 Cañaveras;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16050 Cañaveras;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16050 Cañaveras;De 65 a 69 años;1 de enero de 2020;13
Total;16 Cuenca;16050 Cañaveras;De 70 a 74 años;1 de enero de 2020;11
Total;16 Cuenca;16050 Cañaveras;De 75 a 79 años;1 de enero de 2020;12
Total;16 Cuenca;16050 Cañaveras;De 80 a 84 años;1 de enero de 2020;15
Total;16 Cuenca;16050 Cañaveras;De 85 a 89 años;1 de enero de 2020;22
Total;16 Cuenca;16050 Cañaveras;De 90 a 94 años;1 de enero de 2020;11
Total;16 Cuenca;16050 Cañaveras;De 95 a 99 años;1 de enero de 2020;7
Total;16 Cuenca;16050 Cañaveras;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16051 Cañaveruelas;Todas las edades;1 de enero de 2020;126
Total;16 Cuenca;16051 Cañaveruelas;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16051 Cañaveruelas;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16051 Cañaveruelas;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16051 Cañaveruelas;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16051 Cañaveruelas;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16051 Cañaveruelas;De 75 a 79 años;1 de enero de 2020;12
Total;16 Cuenca;16051 Cañaveruelas;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16051 Cañaveruelas;De 85 a 89 años;1 de enero de 2020;17
Total;16 Cuenca;16051 Cañaveruelas;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16051 Cañaveruelas;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16051 Cañaveruelas;100 y más años;1 de enero de 2020;0
