Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;19 Guadalajara;19034 Anquela del Pedregal;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19034 Anquela del Pedregal;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19034 Anquela del Pedregal;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19034 Anquela del Pedregal;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19034 Anquela del Pedregal;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19034 Anquela del Pedregal;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19034 Anquela del Pedregal;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19036 Aranzueque;Todas las edades;1 de enero de 2020;358
Total;19 Guadalajara;19036 Aranzueque;De 0 a 4 años;1 de enero de 2020;9
Total;19 Guadalajara;19036 Aranzueque;De 5 a 9 años;1 de enero de 2020;22
Total;19 Guadalajara;19036 Aranzueque;De 10 a 14 años;1 de enero de 2020;30
Total;19 Guadalajara;19036 Aranzueque;De 65 a 69 años;1 de enero de 2020;21
Total;19 Guadalajara;19036 Aranzueque;De 70 a 74 años;1 de enero de 2020;21
Total;19 Guadalajara;19036 Aranzueque;De 75 a 79 años;1 de enero de 2020;24
Total;19 Guadalajara;19036 Aranzueque;De 80 a 84 años;1 de enero de 2020;13
Total;19 Guadalajara;19036 Aranzueque;De 85 a 89 años;1 de enero de 2020;9
Total;19 Guadalajara;19036 Aranzueque;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19036 Aranzueque;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19036 Aranzueque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19037 Arbancón;Todas las edades;1 de enero de 2020;149
Total;19 Guadalajara;19037 Arbancón;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19037 Arbancón;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19037 Arbancón;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19037 Arbancón;De 65 a 69 años;1 de enero de 2020;13
Total;19 Guadalajara;19037 Arbancón;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19037 Arbancón;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19037 Arbancón;De 80 a 84 años;1 de enero de 2020;11
Total;19 Guadalajara;19037 Arbancón;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19037 Arbancón;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19037 Arbancón;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19037 Arbancón;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19038 Arbeteta;Todas las edades;1 de enero de 2020;20
Total;19 Guadalajara;19038 Arbeteta;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19038 Arbeteta;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19038 Arbeteta;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19038 Arbeteta;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19038 Arbeteta;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19038 Arbeteta;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19038 Arbeteta;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19038 Arbeteta;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19038 Arbeteta;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19038 Arbeteta;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19038 Arbeteta;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19039 Argecilla;Todas las edades;1 de enero de 2020;59
Total;19 Guadalajara;19039 Argecilla;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19039 Argecilla;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19039 Argecilla;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19039 Argecilla;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19039 Argecilla;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19039 Argecilla;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19039 Argecilla;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19039 Argecilla;De 85 a 89 años;1 de enero de 2020;8
Total;19 Guadalajara;19039 Argecilla;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19039 Argecilla;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19039 Argecilla;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;Todas las edades;1 de enero de 2020;54
Total;19 Guadalajara;19040 Armallones;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19040 Armallones;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19040 Armallones;De 75 a 79 años;1 de enero de 2020;7
Total;19 Guadalajara;19040 Armallones;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19040 Armallones;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19040 Armallones;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19040 Armallones;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19041 Armuña de Tajuña;Todas las edades;1 de enero de 2020;229
Total;19 Guadalajara;19041 Armuña de Tajuña;De 0 a 4 años;1 de enero de 2020;7
Total;19 Guadalajara;19041 Armuña de Tajuña;De 5 a 9 años;1 de enero de 2020;12
Total;19 Guadalajara;19041 Armuña de Tajuña;De 10 a 14 años;1 de enero de 2020;18
Total;19 Guadalajara;19041 Armuña de Tajuña;De 65 a 69 años;1 de enero de 2020;11
Total;19 Guadalajara;19041 Armuña de Tajuña;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19041 Armuña de Tajuña;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19041 Armuña de Tajuña;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19041 Armuña de Tajuña;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19041 Armuña de Tajuña;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19041 Armuña de Tajuña;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19041 Armuña de Tajuña;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;Todas las edades;1 de enero de 2020;21
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19042 Arroyo de las Fraguas;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19043 Atanzón;Todas las edades;1 de enero de 2020;97
Total;19 Guadalajara;19043 Atanzón;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19043 Atanzón;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19043 Atanzón;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19043 Atanzón;De 65 a 69 años;1 de enero de 2020;18
Total;19 Guadalajara;19043 Atanzón;De 70 a 74 años;1 de enero de 2020;10
Total;19 Guadalajara;19043 Atanzón;De 75 a 79 años;1 de enero de 2020;13
Total;19 Guadalajara;19043 Atanzón;De 80 a 84 años;1 de enero de 2020;8
Total;19 Guadalajara;19043 Atanzón;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19043 Atanzón;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19043 Atanzón;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19043 Atanzón;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19044 Atienza;Todas las edades;1 de enero de 2020;385
Total;19 Guadalajara;19044 Atienza;De 0 a 4 años;1 de enero de 2020;4
Total;19 Guadalajara;19044 Atienza;De 5 a 9 años;1 de enero de 2020;12
Total;19 Guadalajara;19044 Atienza;De 10 a 14 años;1 de enero de 2020;16
Total;19 Guadalajara;19044 Atienza;De 65 a 69 años;1 de enero de 2020;20
Total;19 Guadalajara;19044 Atienza;De 70 a 74 años;1 de enero de 2020;27
Total;19 Guadalajara;19044 Atienza;De 75 a 79 años;1 de enero de 2020;16
Total;19 Guadalajara;19044 Atienza;De 80 a 84 años;1 de enero de 2020;8
Total;19 Guadalajara;19044 Atienza;De 85 a 89 años;1 de enero de 2020;28
Total;19 Guadalajara;19044 Atienza;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19044 Atienza;De 95 a 99 años;1 de enero de 2020;4
Total;19 Guadalajara;19044 Atienza;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19045 Auñón;Todas las edades;1 de enero de 2020;134
Total;19 Guadalajara;19045 Auñón;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19045 Auñón;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19045 Auñón;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19045 Auñón;De 65 a 69 años;1 de enero de 2020;13
Total;19 Guadalajara;19045 Auñón;De 70 a 74 años;1 de enero de 2020;13
Total;19 Guadalajara;19045 Auñón;De 75 a 79 años;1 de enero de 2020;17
Total;19 Guadalajara;19045 Auñón;De 80 a 84 años;1 de enero de 2020;10
Total;19 Guadalajara;19045 Auñón;De 85 a 89 años;1 de enero de 2020;14
Total;19 Guadalajara;19045 Auñón;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19045 Auñón;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19045 Auñón;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19046 Azuqueca de Henares;Todas las edades;1 de enero de 2020;35.407
Total;19 Guadalajara;19046 Azuqueca de Henares;De 0 a 4 años;1 de enero de 2020;1.901
Total;19 Guadalajara;19046 Azuqueca de Henares;De 5 a 9 años;1 de enero de 2020;2.359
Total;19 Guadalajara;19046 Azuqueca de Henares;De 10 a 14 años;1 de enero de 2020;2.295
Total;19 Guadalajara;19046 Azuqueca de Henares;De 65 a 69 años;1 de enero de 2020;1.188
Total;19 Guadalajara;19046 Azuqueca de Henares;De 70 a 74 años;1 de enero de 2020;1.005
Total;19 Guadalajara;19046 Azuqueca de Henares;De 75 a 79 años;1 de enero de 2020;710
Total;19 Guadalajara;19046 Azuqueca de Henares;De 80 a 84 años;1 de enero de 2020;484
Total;19 Guadalajara;19046 Azuqueca de Henares;De 85 a 89 años;1 de enero de 2020;383
Total;19 Guadalajara;19046 Azuqueca de Henares;De 90 a 94 años;1 de enero de 2020;179
Total;19 Guadalajara;19046 Azuqueca de Henares;De 95 a 99 años;1 de enero de 2020;33
Total;19 Guadalajara;19046 Azuqueca de Henares;100 y más años;1 de enero de 2020;4
Total;19 Guadalajara;19047 Baides;Todas las edades;1 de enero de 2020;56
Total;19 Guadalajara;19047 Baides;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19047 Baides;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19047 Baides;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19047 Baides;De 65 a 69 años;1 de enero de 2020;7
Total;19 Guadalajara;19047 Baides;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19047 Baides;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19047 Baides;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19047 Baides;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19047 Baides;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19047 Baides;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19047 Baides;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;Todas las edades;1 de enero de 2020;18
Total;19 Guadalajara;19048 Baños de Tajo;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19048 Baños de Tajo;De 70 a 74 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19048 Baños de Tajo;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19048 Baños de Tajo;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19048 Baños de Tajo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19048 Baños de Tajo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;Todas las edades;1 de enero de 2020;13
Total;19 Guadalajara;19049 Bañuelos;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19049 Bañuelos;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19049 Bañuelos;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19049 Bañuelos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;Todas las edades;1 de enero de 2020;15
Total;19 Guadalajara;19050 Barriopedro;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19050 Barriopedro;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19050 Barriopedro;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19050 Barriopedro;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19050 Barriopedro;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19051 Berninches;Todas las edades;1 de enero de 2020;52
Total;19 Guadalajara;19051 Berninches;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19051 Berninches;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19051 Berninches;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19051 Berninches;De 65 a 69 años;1 de enero de 2020;10
Total;19 Guadalajara;19051 Berninches;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19051 Berninches;De 75 a 79 años;1 de enero de 2020;6
Total;19 Guadalajara;19051 Berninches;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19051 Berninches;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19051 Berninches;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19051 Berninches;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19051 Berninches;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19052 Bodera, La;Todas las edades;1 de enero de 2020;23
Total;19 Guadalajara;19052 Bodera, La;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19052 Bodera, La;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19052 Bodera, La;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19052 Bodera, La;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19052 Bodera, La;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19052 Bodera, La;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19052 Bodera, La;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19052 Bodera, La;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19052 Bodera, La;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19052 Bodera, La;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19052 Bodera, La;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19053 Brihuega;Todas las edades;1 de enero de 2020;2.378
Total;19 Guadalajara;19053 Brihuega;De 0 a 4 años;1 de enero de 2020;78
Total;19 Guadalajara;19053 Brihuega;De 5 a 9 años;1 de enero de 2020;86
Total;19 Guadalajara;19053 Brihuega;De 10 a 14 años;1 de enero de 2020;96
Total;19 Guadalajara;19053 Brihuega;De 65 a 69 años;1 de enero de 2020;136
Total;19 Guadalajara;19053 Brihuega;De 70 a 74 años;1 de enero de 2020;117
Total;19 Guadalajara;19053 Brihuega;De 75 a 79 años;1 de enero de 2020;91
Total;19 Guadalajara;19053 Brihuega;De 80 a 84 años;1 de enero de 2020;79
Total;19 Guadalajara;19053 Brihuega;De 85 a 89 años;1 de enero de 2020;105
Total;19 Guadalajara;19053 Brihuega;De 90 a 94 años;1 de enero de 2020;59
Total;19 Guadalajara;19053 Brihuega;De 95 a 99 años;1 de enero de 2020;20
Total;19 Guadalajara;19053 Brihuega;100 y más años;1 de enero de 2020;3
Total;19 Guadalajara;19054 Budia;Todas las edades;1 de enero de 2020;189
Total;19 Guadalajara;19054 Budia;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19054 Budia;De 5 a 9 años;1 de enero de 2020;6
Total;19 Guadalajara;19054 Budia;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19054 Budia;De 65 a 69 años;1 de enero de 2020;20
Total;19 Guadalajara;19054 Budia;De 70 a 74 años;1 de enero de 2020;27
Total;19 Guadalajara;19054 Budia;De 75 a 79 años;1 de enero de 2020;14
Total;19 Guadalajara;19054 Budia;De 80 a 84 años;1 de enero de 2020;9
Total;19 Guadalajara;19054 Budia;De 85 a 89 años;1 de enero de 2020;9
Total;19 Guadalajara;19054 Budia;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19054 Budia;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19054 Budia;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19055 Bujalaro;Todas las edades;1 de enero de 2020;50
Total;19 Guadalajara;19055 Bujalaro;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19055 Bujalaro;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19055 Bujalaro;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19055 Bujalaro;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19055 Bujalaro;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19055 Bujalaro;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19055 Bujalaro;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19055 Bujalaro;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19055 Bujalaro;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19055 Bujalaro;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19055 Bujalaro;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19057 Bustares;Todas las edades;1 de enero de 2020;74
Total;19 Guadalajara;19057 Bustares;De 0 a 4 años;1 de enero de 2020;4
Total;19 Guadalajara;19057 Bustares;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19057 Bustares;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19057 Bustares;De 65 a 69 años;1 de enero de 2020;8
Total;19 Guadalajara;19057 Bustares;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19057 Bustares;De 75 a 79 años;1 de enero de 2020;6
Total;19 Guadalajara;19057 Bustares;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19057 Bustares;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19057 Bustares;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19057 Bustares;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19057 Bustares;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19058 Cabanillas del Campo;Todas las edades;1 de enero de 2020;10.657
Total;19 Guadalajara;19058 Cabanillas del Campo;De 0 a 4 años;1 de enero de 2020;493
